"NTD ID","Agency Name","City","State","Organization Type","Reporter Type","Agency VOMS","Mode Name","Mode","TOS","Mode VOMS","UACE Code","UZA Name","Primary UZA Population","Weblink","Weblink Justification","Waived","Certification Flag","Date Validated","Modified Date"
"20998","Otsego County","Cooperstown","NY","City, County or Local Government Unit or Department of Transportation","Rural Reporter","11","Bus","MB","PT","11","00036","New York Non-UZA","3,425,270","https://s3.amazonaws.com/datatools-511ny/public/Otsego_Express_Public_Transit.zip",,,"true","2025 June 17","2026 April 24"
"20999","Columbia County","Hudson","NY","City, County or Local Government Unit or Department of Transportation","Rural Reporter","5","Commuter Bus","CB","PT","2","00036","New York Non-UZA","3,425,270","https://s3.amazonaws.com/datatools-511ny/public/Columbia_County_Public_Transit.zip",,,"true","2025 May 07","2026 April 24"
"20999","Columbia County","Hudson","NY","City, County or Local Government Unit or Department of Transportation","Rural Reporter","5","Bus","MB","PT","3","00036","New York Non-UZA","3,425,270","https://s3.amazonaws.com/datatools-511ny/public/Columbia_County_Public_Transit.zip",,,"true","2025 May 07","2026 April 24"
"22929","Seneca Nation of Indians","Salamanca","NY","Tribe","Reduced Reporter","3","Bus","MB","PT","3","00036","New York Non-UZA","3,425,270","https://passio3.com/senecanation/passioTransit/gtfs/google_transit.zip",,,"true","2026 January 31","2026 January 21"
"22930","New York City Economic Development Corporation","New York","NY","Private-Non-Profit Corporation","Full Reporter","29","Ferryboat","FB","PT","26","63217","New York--Jersey City--Newark, NY--NJ","19,426,449","https://nycferry.connexionz.net/rtt/public/utility/gtfs.aspx",,,"true","2026 February 06","2026 January 06"
"22930","New York City Economic Development Corporation","New York","NY","Private-Non-Profit Corporation","Full Reporter","29","Bus","MB","PT","3","63217","New York--Jersey City--Newark, NY--NJ","19,426,449","https://nycferry.connexionz.net/rtt/public/utility/gtfs.aspx",,,"true","2026 February 06","2026 January 06"
"30001","Kanawha Valley Regional Transportation Authority","Charleston","WV","Independent Public Agency or Authority of Transit Service","Full Reporter","45","Bus","MB","DO","34","15481","Charleston, WV","140,958","https://gtfs.krt.cadavl.com/KRT/GTFS/GTFS_KRT.zip",,,"true","2025 November 25","2025 November 18"
"30002","The Tri-State Transit Authority","Huntington","WV","Independent Public Agency or Authority of Transit Service","Full Reporter","32","Bus","MB","DO","23","40753","Huntington, WV--KY--OH","200,157","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13625/Feed(1).zip",,,"true","2025 December 05","2025 December 03"
"30003","Mid-Ohio Valley Transit Authority","Parkersburg","WV","Independent Public Agency or Authority of Transit Service","Reduced Reporter","12","Bus","MB","DO","11","67672","Parkersburg, WV--OH","62,500","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13612/MOVTA_GTFS.zip",,,"true","2026 January 06","2025 November 20"
"30006","Greater Richmond Transit Company","Richmond","VA","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","280","Bus","MB","DO","104","74746","Richmond, VA","1,059,150","https://www.ridegrtc.com/wp-content/uploads/2025/02/gtfs.zip",,,"true","2025 November 24","2025 September 25"
"30006","Greater Richmond Transit Company","Richmond","VA","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","280","Bus Rapid Transit","RB","DO","10","74746","Richmond, VA","1,059,150","https://www.ridegrtc.com/wp-content/uploads/2025/02/gtfs.zip",,,"true","2025 November 24","2025 September 25"
"30007","Greater Roanoke Transit Company","Roanoke","VA","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","41","Bus","MB","DO","24","75421","Roanoke, VA","217,312","https://vmgoapp.com/gtfs",,,"true","2026 February 24","2026 February 19"
"30008","Greater Lynchburg Transit Company","Lynchburg","VA","Independent Public Agency or Authority of Transit Service","Full Reporter","26","Bus","MB","DO","19","52201","Lynchburg, VA","125,596","https://gltconline.com/wp-content/uploads/2026/03/gltc-lynchburg-va-us-2026.zip",,,"true","2026 March 10","2026 March 06"
"30009","City of Petersburg","Petersburg","VA","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","18","Bus","MB","DO","13","74746","Richmond, VA","1,059,150","https://data.trilliumtransit.com/gtfs/petersburg-va-us/petersburg-va-us.zip",,,"true","2025 December 09","2026 March 04"
"30010","Lehigh and Northampton Transportation Authority","Allentown","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","154","Bus","MB","DO","73","01495","Allentown--Bethlehem, PA--NJ","621,703","https://realtimelanta.availtec.com/InfoPoint/gtfs-zip.ashx",,,"true","2026 February 03","2026 January 07"
"30010","Lehigh and Northampton Transportation Authority","Allentown","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","154","Bus","MB","PT","4","01495","Allentown--Bethlehem, PA--NJ","621,703","https://realtimelanta.availtec.com/InfoPoint/gtfs-zip.ashx",,,"true","2026 February 03","2026 January 07"
"30011","Altoona Metro Transit","Altoona","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","23","Bus","MB","DO","22","01792","Altoona, PA","74,426","https://amtran.rideralerts.com/InfoPoint/gtfs-zip.ashx",,,"true","2026 January 06","2026 February 27"
"30012","Cambria County Transit Authority","Johnstown","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","117","Inclined Plane","IP","DO","0","43291","Johnstown, PA","61,521","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13064/_IP_GTFS.zip",,,"true","2026 March 05","2026 April 27"
"30012","Cambria County Transit Authority","Johnstown","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","117","Bus","MB","DO","32","43291","Johnstown, PA","61,521","https://live.camtranbus.com/InfoPoint/gtfs-zip.ashx",,,"true","2026 March 05","2026 April 22"
"30013","Erie Metropolitan Transit Authority","Erie","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","81","Bus","MB","DO","45","27766","Erie, PA","187,820","https://emta.availtec.com/InfoPoint/gtfs-zip.ashx",,,"true","2025 December 31","2026 February 27"
"30015","Luzerne County Transportation Authority","Wilkes Barre","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","69","Bus","MB","DO","32","80227","Scranton, PA","366,713","https://realtimelctabus.availtec.com/InfoPoint/gtfs-zip.ashx",,,"true","2025 December 12","2025 December 12"
"30019","Southeastern Pennsylvania Transportation Authority","Philadelphia","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","1,933","Commuter Rail","CR","DO","327","69076","Philadelphia, PA--NJ--DE--MD","5,696,125","https://www3.septa.org/developer/google_rail.zip",,,"true","2025 December 22","2026 April 27"
"30019","Southeastern Pennsylvania Transportation Authority","Philadelphia","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","1,933","Heavy Rail","HR","DO","215","69076","Philadelphia, PA--NJ--DE--MD","5,696,125","https://www3.septa.org/developer/google_bus.zip",,,"true","2025 December 22","2025 November 21"
"30019","Southeastern Pennsylvania Transportation Authority","Philadelphia","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","1,933","Bus","MB","DO","1,007","69076","Philadelphia, PA--NJ--DE--MD","5,696,125","https://www3.septa.org/developer/google_bus.zip",,,"true","2025 December 22","2025 November 21"
"30019","Southeastern Pennsylvania Transportation Authority","Philadelphia","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","1,933","Bus","MB","PT","3","69076","Philadelphia, PA--NJ--DE--MD","5,696,125","https://www3.septa.org/developer/google_bus.zip",,,"true","2025 December 22","2025 November 21"
"30019","Southeastern Pennsylvania Transportation Authority","Philadelphia","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","1,933","Streetcar Rail","SR","DO","84","69076","Philadelphia, PA--NJ--DE--MD","5,696,125","https://www3.septa.org/developer/google_bus.zip",,,"true","2025 December 22","2025 November 21"
"30019","Southeastern Pennsylvania Transportation Authority","Philadelphia","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","1,933","Trolleybus","TB","DO","25","69076","Philadelphia, PA--NJ--DE--MD","5,696,125","https://www3.septa.org/developer/google_bus.zip",,,"true","2025 December 22","2025 November 21"
"30022","Pittsburgh Regional Transit","Pittsburgh","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","758","Inclined Plane","IP","DO","2","69697","Pittsburgh, PA","1,745,039","https://www.rideprt.org/developerresources/GTFSCleverRailOnly2602.zip",,,"true","2026 March 10","2026 March 04"
"30022","Pittsburgh Regional Transit","Pittsburgh","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","758","Light Rail","LR","DO","51","69697","Pittsburgh, PA","1,745,039","https://www.rideprt.org/developerresources/GTFSCleverRailOnly2602.zip",,,"true","2026 March 10","2026 March 04"
"30022","Pittsburgh Regional Transit","Pittsburgh","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","758","Bus","MB","DO","504","69697","Pittsburgh, PA","1,745,039","https://www.rideprt.org/developerresources/GTFSCleverBusOnly2602.zip",,,"true","2026 March 10","2026 March 04"
"30023","Beaver County Transit Authority","Rochester","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","31","Bus","MB","DO","12","69697","Pittsburgh, PA","1,745,039","https://bcta.rideralerts.com/InfoPoint/gtfs-zip.ashx",,,"true","2026 March 04","2026 February 27"
"30025","County of Lackawanna Transit System","Scranton","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","75","Bus","MB","DO","29","80227","Scranton, PA","366,713","https://coltsivl.availtec.com/InfoPoint/gtfs-zip.ashx",,,"true","2026 January 28","2026 January 13"
"30025","County of Lackawanna Transit System","Scranton","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","75","Bus","MB","PT","5","80227","Scranton, PA","366,713","https://coltsivl.availtec.com/InfoPoint/gtfs-zip.ashx",,,"true","2026 January 28","2026 January 13"
"30030","Washington Metropolitan Area Transit Authority","Washington","DC","Independent Public Agency or Authority of Transit Service","Full Reporter","2,608","Heavy Rail","HR","DO","896","92242","Washington--Arlington, DC--VA--MD","5,174,759","https://api.wmata.com/gtfs/rail-gtfs-static.zip",,,"true","2026 February 27","2026 February 27"
"30030","Washington Metropolitan Area Transit Authority","Washington","DC","Independent Public Agency or Authority of Transit Service","Full Reporter","2,608","Bus","MB","DO","1,124","92242","Washington--Arlington, DC--VA--MD","5,174,759","https://api.wmata.com/gtfs/bus-gtfs-static.zip",,,"true","2026 February 27","2026 February 27"
"30034","Maryland Transit Administration","Baltimore","MD","State Government Unit or Department of Transportation","Full Reporter","1,814","Commuter Bus","CB","PT","92","04843","Baltimore, MD","2,212,038","https://feeds.mta.maryland.gov/gtfs/commuter-bus",,,"true","2026 March 11","2026 March 19"
"30034","Maryland Transit Administration","Baltimore","MD","State Government Unit or Department of Transportation","Full Reporter","1,814","Commuter Rail","CR","PT","143","04843","Baltimore, MD","2,212,038","https://feeds.mta.maryland.gov/gtfs/marc",,,"true","2026 March 11","2026 March 19"
"30034","Maryland Transit Administration","Baltimore","MD","State Government Unit or Department of Transportation","Full Reporter","1,814","Heavy Rail","HR","DO","40","04843","Baltimore, MD","2,212,038","https://feeds.mta.maryland.gov/gtfs/metro",,,"true","2026 March 11","2026 March 19"
"30034","Maryland Transit Administration","Baltimore","MD","State Government Unit or Department of Transportation","Full Reporter","1,814","Light Rail","LR","DO","17","04843","Baltimore, MD","2,212,038","https://feeds.mta.maryland.gov/gtfs/light-rail",,,"true","2026 March 11","2026 March 19"
"30034","Maryland Transit Administration","Baltimore","MD","State Government Unit or Department of Transportation","Full Reporter","1,814","Bus","MB","DO","694","04843","Baltimore, MD","2,212,038","https://feeds.mta.maryland.gov/gtfs/local-bus",,,"true","2026 March 11","2026 March 19"
"30035","Ohio Valley Regional Transportation Authority","Wheeling","WV","Independent Public Agency or Authority of Transit Service","Full Reporter","16","Bus","MB","DO","14","94726","Wheeling, WV--OH","57,695","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13736/OVRTAFeed.zip",,,"true","2026 February 27","2026 February 25"
"30036","City of Charlottesville","Charlottesville","VA","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","19","Bus","MB","DO","19","15724","Charlottesville, VA","104,191","https://apps.charlottesville.gov/publicfiles/GTFS.zip",,,"true","2026 February 27","2026 February 27"
"30040","City of Annapolis","Annapolis","MD","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","11","Bus","MB","DO","10","04843","Baltimore, MD","2,212,038","https://annapolis.maps.arcgis.com/sharing/rest/content/items/c307923d57ab4871aff79491b4a1bfd3/data",,,"true","2025 December 18","2025 November 17"
"30041","Board of Commissioners of Allegany County Maryland","Cumberland","MD","City, County or Local Government Unit or Department of Transportation","Rural Reporter","15","Bus","MB","DO","9","00024","Maryland Non-UZA","1,214,444","https://atcgtfsdownload.itcurves.us/DownloadGtfs",,,"true","2026 January 12","2026 April 24"
"30042","Washington County","Hagerstown","MD","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","12","Bus","MB","DO","8","36190","Hagerstown, MD--WV--PA--VA","197,557","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11756/WCT_MD_GTFS.zip",,,"true","2026 February 27","2026 February 27"
"30044","Westmoreland County Transit Authority","Greensburg","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","78","Bus","MB","DO","31","69697","Pittsburgh, PA","1,745,039","https://gtfs.remix.com/wcta_greensburg_pa_us.zip",,,"true","2026 March 17","2026 March 17"
"30045","JAUNT, Inc.","Charlottesville","VA","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","61","Commuter Bus","CB","DO","9","15724","Charlottesville, VA","104,191","https://gtfs.remix.com/jaunt_charlottesville_va_us.zip",,,"true","2026 February 03","2026 January 27"
"30051","Montgomery County, Maryland","Rockville","MD","City, County or Local Government Unit or Department of Transportation","Full Reporter","307","Bus","MB","DO","302","92242","Washington--Arlington, DC--VA--MD","5,174,759","https://www.montgomerycountymd.gov/DOT-Transit/Resources/Files/GTFS/RideOnGTFS.zip",,,"true","2026 January 27","2026 January 14"
"30053","City of Bristol Virginia","Bristol","VA","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","6","Bus","MB","DO","5","10351","Bristol, TN--VA","70,638","https://data.trilliumtransit.com/gtfs/bristol-va-us/bristol-va-us.zip",,,"true","2025 December 15","2026 March 05"
"30054","Centre Area Transportation Authority","State College","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","72","Bus","MB","DO","34","84493","State College, PA","83,674","https://catabus.com/wp-content/uploads/google_transit.zip",,,"true","2026 March 05","2026 March 02"
"30055","Mercer County Regional Council of Governments","Sharon","PA","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","24","Bus","MB","DO","4","00042","Pennsylvania Non-UZA","4,196,634","https://svss.availtec.com/InfoPoint/gtfs-zip.ashx",,,"true","2026 January 05","2026 April 24"
"30057","Pennsylvania Department of Transportation","Harrisburg","PA","State Government Unit or Department of Transportation","Full Reporter","20","Commuter Rail","CR","PT","20","69076","Philadelphia, PA--NJ--DE--MD","5,696,125","https://content.amtrak.com/content/gtfs/GTFS.zip",,,"true","2025 November 25","2025 November 19"
"30058","City of Fairfax","Fairfax","VA","City, County or Local Government Unit or Department of Transportation","Full Reporter","8","Bus","MB","DO","8","92242","Washington--Arlington, DC--VA--MD","5,174,759","https://www.fairfaxva.gov/files/assets/city/v/2/public-works/documents/schedules-and-maps/cue-gtfs.zip",,,"true","2025 December 11","2025 September 25"
"30061","Mid Mon Valley Transit Authority","Charleroi","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","22","Bus","MB","PT","22","69697","Pittsburgh, PA","1,745,039","https://mmvta.rideralerts.com/InfoPoint/gtfs-zip.ashx",,,"true","2025 December 03","2026 February 27"
"30068","Fairfax County, VA","Fairfax","VA","City, County or Local Government Unit or Department of Transportation","Full Reporter","289","Bus","MB","PT","289","92242","Washington--Arlington, DC--VA--MD","5,174,759","https://www.fairfaxcounty.gov/connector/sites/connector/files/Assets/connector_gtfs.zip",,,"true","2026 March 02","2024 June 18"
"30069","City of Danville","Danville","VA","City, County or Local Government Unit or Department of Transportation","Rural Reporter","18","Bus","MB","DO","6","00051","Virginia Non-UZA","2,567,062","https://data.trilliumtransit.com/gtfs/danville-va-us/danville-va-us.zip",,,"true","2026 March 25","2026 March 19"
"30070","Potomac and Rappahannock Transportation Commission","Woodbridge","VA","Independent Public Agency or Authority of Transit Service","Full Reporter","533","Commuter Bus","CB","PT","78","92242","Washington--Arlington, DC--VA--MD","5,174,759","https://omniride.com/about/tools/omniride-gtfs-file/",,,"true","2026 January 20","2026 January 08"
"30070","Potomac and Rappahannock Transportation Commission","Woodbridge","VA","Independent Public Agency or Authority of Transit Service","Full Reporter","533","Bus","MB","PT","32","92242","Washington--Arlington, DC--VA--MD","5,174,759","https://omniride.com/about/tools/omniride-gtfs-file/",,,"true","2026 January 20","2026 January 08"
"30071","City of Alexandria","Alexandria","VA","City, County or Local Government Unit or Department of Transportation","Full Reporter","113","Bus","MB","DO","75","92242","Washington--Arlington, DC--VA--MD","5,174,759","https://www.dashbus.com/google_transit.zip",,,"true","2026 February 11","2026 January 22"
"30072","Frederick County, Maryland","Frederick","MD","City, County or Local Government Unit or Department of Transportation","Full Reporter","36","Bus","MB","DO","20","31519","Frederick, MD","176,456","https://passio3.com/frederick/passioTransit/gtfs/google_transit.zip",,,"true","2026 January 21","2026 January 05"
"30073","Virginia Railway Express","Woodbridge","VA","Independent Public Agency or Authority of Transit Service","Full Reporter","99","Commuter Rail","CR","PT","99","92242","Washington--Arlington, DC--VA--MD","5,174,759","https://gtfs.vre.org/containercdngtfsupload/google_transit.zip",,,"true","2026 January 13","2025 September 16"
"30074","Harford County Maryland","Bel Air","MD","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","25","Bus","MB","DO","12","06290","Bel Air--Aberdeen, MD","214,647","https://passio3.com/harford/passioTransit/gtfs/google_transit.zip",,,"true","2026 January 01","2025 December 19"
"30075","Delaware Transit Corporation","Dover","DE","Independent Public Agency or Authority of Transit Service","Full Reporter","456","Bus","MB","DO","136","69076","Philadelphia, PA--NJ--DE--MD","5,696,125","https://dartfirststate.com/RiderInfo/Routes/gtfs_data/dartfirststate_de_us.zip",,,"true","2026 March 11","2025 November 25"
"30075","Delaware Transit Corporation","Dover","DE","Independent Public Agency or Authority of Transit Service","Full Reporter","456","Bus","MB","PT","44","69076","Philadelphia, PA--NJ--DE--MD","5,696,125","https://dartfirststate.com/RiderInfo/Routes/gtfs_data/dartfirststate_de_us.zip",,,"true","2026 March 11","2025 November 25"
"30076","Williamsburg Area Transit Authority","Williamsburg","VA","Independent Public Agency or Authority of Transit Service","Full Reporter","24","Bus","MB","DO","17","95411","Williamsburg, VA","89,585","https://gtfs.wata.cadavl.com/WATA/GTFS/GTFS_WATA.zip",,,"true","2026 February 03","2026 January 22"
"30077","Borough of Pottstown","Pottstown","PA","City, County or Local Government Unit or Department of Transportation","Full Reporter","6","Bus","MB","PT","5","69076","Philadelphia, PA--NJ--DE--MD","5,696,125","https://part.rideralerts.com/InfoPoint/gtfs-zip.ashx",,,"true","2026 January 05","2025 December 03"
"30079","City of Fredericksburg","Fredericksburg","VA","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","20","Bus","MB","DO","20","31600","Fredericksburg, VA","167,679","https://www.fredericksburgva.gov/DocumentCenter/View/31122/FXBGO-GTFS---CY2026",,,"true","2026 January 28","2026 January 28"
"30080","Arlington County, Virginia","Arlington","VA","City, County or Local Government Unit or Department of Transportation","Full Reporter","93","Bus","MB","PT","51","92242","Washington--Arlington, DC--VA--MD","5,174,759","https://www.arlingtontransit.com/shared/content/gtfs/art/google_transit.zip",,,"true","2026 February 06","2025 December 19"
"30081","Loudoun County","Leesburg","VA","City, County or Local Government Unit or Department of Transportation","Full Reporter","73","Commuter Bus","CB","PT","25","92242","Washington--Arlington, DC--VA--MD","5,174,759","https://www.loudoun.gov/loudountransitgtfs",,,"true","2026 February 03","2025 December 16"
"30081","Loudoun County","Leesburg","VA","City, County or Local Government Unit or Department of Transportation","Full Reporter","73","Bus","MB","PT","39","92242","Washington--Arlington, DC--VA--MD","5,174,759","https://www.loudoun.gov/loudountransitgtfs",,,"true","2026 February 03","2025 December 16"
"30083","Transportation District Commission of Hampton Roads","Hampton","VA","Independent Public Agency or Authority of Transit Service","Full Reporter","411","Ferryboat","FB","PT","2","90892","Virginia Beach--Norfolk, VA","1,451,578","https://gtfs.gohrt.com/gtfs/google_transit.zip",,,"true","2026 April 23","2026 April 23"
"30083","Transportation District Commission of Hampton Roads","Hampton","VA","Independent Public Agency or Authority of Transit Service","Full Reporter","411","Light Rail","LR","DO","5","90892","Virginia Beach--Norfolk, VA","1,451,578","https://gtfs.gohrt.com/gtfs/google_transit.zip",,,"true","2026 April 23","2025 July 30"
"30083","Transportation District Commission of Hampton Roads","Hampton","VA","Independent Public Agency or Authority of Transit Service","Full Reporter","411","Bus","MB","DO","225","90892","Virginia Beach--Norfolk, VA","1,451,578","https://gtfs.gohrt.com/gtfs/google_transit.zip",,,"true","2026 April 23","2026 April 23"
"30085","Prince George's County, Maryland","Upper Marlboro","MD","City, County or Local Government Unit or Department of Transportation","Full Reporter","107","Bus","MB","PT","72","92242","Washington--Arlington, DC--VA--MD","5,174,759","https://data.trilliumtransit.com/gtfs/princegeorgescounty-md-us/princegeorgescounty-md-us.zip",,,"true","2026 March 17","2026 January 22"
"30087","County of Fayette","Uniontown","PA","City, County or Local Government Unit or Department of Transportation","Full Reporter","29","Bus","MB","DO","8","00042","Pennsylvania Non-UZA","4,196,634","https://fact.rideralerts.com/InfoPoint/gtfs-zip.ashx",,,"true","2026 March 25","2026 March 25"
"30088","County Commissioners of Charles County, MD","La Plata","MD","City, County or Local Government Unit or Department of Transportation","Full Reporter","34","Bus","MB","PT","17","91261","Waldorf, MD","118,601","https://charlescounty.tripshot.com/v1/gtfs/feed/VanGO",,,"true","2026 February 24","2026 April 22"
"30089","Monongalia County Urban Mass Transit Authority","Morgantown","WV","Independent Public Agency or Authority of Transit Service","Reduced Reporter","28","Bus","MB","DO","24","59275","Morgantown, WV","77,620","https://remote.busride.org/ws/google/google_transit.zip",,,"true","2026 January 29","2026 January 12"
"30090","Eastern Panhandle Transit Authority","Martinsburg","WV","Independent Public Agency or Authority of Transit Service","Reduced Reporter","27","Bus","MB","DO","17","36190","Hagerstown, MD--WV--PA--VA","197,557","https://irp.cdn-website.com/01b71e6f/files/uploaded/EPTA_feed_2023_11_28_w_shapes_v2.zip",,,"true","2025 November 26","2025 November 25"
"30091","Town of Blacksburg","Blacksburg","VA","City, County or Local Government Unit or Department of Transportation","Full Reporter","43","Bus","MB","DO","33","08002","Blacksburg--Christiansburg, VA","72,400","https://bt4uclassic.org/gtfs/google_transit.zip",,,"true","2026 March 18","2026 March 18"
"30092","The County Commissioners of Carroll County, Maryland","Westminster","MD","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","23","Bus","MB","PT","6","31519","Frederick, MD","176,456","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11384/GTFS.zip",,,"true","2025 December 01","2025 November 12"
"30093","City of Hazleton","Hazleton","PA","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","11","Bus","MB","PT","8","37945","Hazleton, PA","50,860","https://realtimehpts.availtec.com/InfoPoint/gtfs-zip.ashx",,,"true","2025 December 15","2025 December 08"
"30094","City of Harrisonburg","Harrisonburg","VA","City, County or Local Government Unit or Department of Transportation","Full Reporter","33","Bus","MB","DO","23","37162","Harrisonburg, VA","73,377","https://passio3.com/harrisonburg/passioTransit/gtfs/google_transit.zip",,,"true","2026 February 27","2026 February 27"
"30095","County of Lebanon Transit Authority","Lebanon","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","24","Bus","MB","DO","11","48664","Lebanon, PA","75,485","https://realtime.lebanontransit.org/InfoPoint/gtfs-zip.ashx",,,"true","2026 March 03","2026 February 27"
"30096","The Tri-County Council for the Lower Eastern Shore of Maryland","Salisbury","MD","Independent Public Agency or Authority of Transit Service","Full Reporter","30","Bus","MB","DO","13","78364","Salisbury, MD--DE","78,075","https://myride.shoretransit.org/gtfs/google_transit.zip",,,"true","2026 January 06","2026 January 06"
"30099","City of Winchester","Winchester","VA","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","10","Bus","MB","DO","3","96103","Winchester, VA","83,377","https://data.trilliumtransit.com/gtfs/wintran-va-us/wintran-va-us.zip",,,"true","2026 January 21","2025 December 22"
"30107","West Virginia University","Morgantown","WV","University","Full Reporter","59","Monorail/Automated Guideway","MG","DO","59","59275","Morgantown, WV","77,620","https://prt.wvu.edu/files/d/fcc4abeb-9e23-477b-b648-30623cb8ad80/gtfs.zip",,,"true","2026 January 28","2026 January 06"
"30108","Cecil County Government","Elkton","MD","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","19","Bus","MB","DO","9","69076","Philadelphia, PA--NJ--DE--MD","5,696,125","https://www.cecilcountymd.gov/documentcenter/view/5246",,,"true","2025 December 01","2025 November 24"
"30109","St. Mary's County Government","California","MD","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","21","Bus","MB","DO","13","49594","Lexington Park--California--Chesapeake Ranch Estates, MD","62,352","https://gis.stmaryscountymd.gov/Downloads/GTFS/STS_GTFS_Schedule_11_19_25.zip",,,"true","2025 December 01","2025 November 20"
"30111","Washington County Transportation Authority","Washington","PA","Independent Public Agency or Authority of Transit Service","Full Reporter","52","Bus","MB","PT","7","69697","Pittsburgh, PA","1,745,039","https://freedom.rideralerts.com/infopoint/gtfs-zip.ashx",,,"true","2026 February 05","2026 January 05"
"30112","District Department of Transportation","Washington","DC","State Government Unit or Department of Transportation","Full Reporter","33","Streetcar Rail","SR","PT","4","92242","Washington--Arlington, DC--VA--MD","5,174,759","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13768/Streetcar.zip",,,"true","2026 April 01","2026 March 24"
"30114","Accomack-Northhampton Transportation District Comm","Tasley","VA","City, County or Local Government Unit or Department of Transportation","Rural Reporter","12","Bus","MB","DO","10","00051","Virginia Non-UZA","2,567,062","https://data.trilliumtransit.com/gtfs/startransit-va-us/startransit-va-us.zip",,,"true","2026 March 25","2026 March 19"
"30115","New River Valley Senior Services, Inc.","Radford","VA","Private-Non-Profit Corporation","Rural Reporter","10","Bus","MB","DO","9","00051","Virginia Non-UZA","2,567,062","https://data.trilliumtransit.com/gtfs/pulaski-va-us/pulaski-va-us.zip",,,"true","2026 March 25","2026 March 19"
"30116","Borough of Mt. Carmel","Mount Carmel","PA","City, County or Local Government Unit or Department of Transportation","Rural Reporter","3","Bus","MB","PT","3","00042","Pennsylvania Non-UZA","4,196,634","https://lats.rideralerts.com/infopoint/gtfs-zip.ashx",,,"true","2026 April 27","2026 April 27"
"30118","Virginia Regional Transit","Purcellville","VA","Private-Non-Profit Corporation","Rural Reporter","24","Bus","MB","DO","11","00051","Virginia Non-UZA","2,567,062","https://data.trilliumtransit.com/gtfs/vatransit-va-us/vatransit-va-us.zip",,,"true","2026 March 25","2026 March 19"
"30119","Central West Virginia Transit Authority","Clarksburg","WV","Independent Public Agency or Authority of Transit Service","Rural Reporter","18","Bus","MB","DO","12","00054","West Virginia Non-UZA","1,204,816","https://centrabus.com/GTFS/google_transit.zip",,,"true","2026 April 09","2025 December 19"
"30121","City of Bluefield","Bluefield","WV","City, County or Local Government Unit or Department of Transportation","Rural Reporter","26","Bus","MB","DO","10","00054","West Virginia Non-UZA","1,204,816","https://drive.google.com/uc?export=download&id=1OP6_Ohhlz2p0GdOYFQ-4AjhhALyZ31XC",,,"true","2026 April 08","2025 November 20"
"30122","Randolph County Senior Center","Elkins","WV","Private-Non-Profit Corporation","Rural Reporter","11","Bus","MB","DO","5","00054","West Virginia Non-UZA","1,204,816","https://countryroadstransit.com/wp-content/uploads/feedCRT.zip",,,"true","2026 April 08","2025 November 20"
